State,County,Year,Month,Flash Flood Total Duration (Minutes),DSCI,None,D0,D1,D2,D3,D4,Population Density,Housing Unit Density,PCP Value,PCP Rank,PCP Anomaly (1901-2000 base period),1901-2000 PCP Mean,TMAX Value,TMAX Rank,TMAX Anomaly (1901-2000 base period),1901-2000 TMAX Mean,TAVG Value,TAVG Rank,TAVG Anomaly (1901-2000 base period),1901-2000 TAVG Mean,TMIN Value,TMIN Rank,TMIN Anomaly (1901-2000 base period),1901-2000 TMIN Mean,DEM Count,DEM Area,Land Area (Sq Mi),Land Area (Sq Km),Rank (Land Area),Water Area (Sq Mi),Water Area (Sq Km),Rank (Water Area),Total Area (Sq Mi),Total Area (Sq Km),Rank (Total Area),Slope Min,Slope Max,Slope Range,Slope Mean,Slope Std,Slope Sum,Slope Median,Slope Pct90,Elevation Min,Elevation Max,Elevation Range,Elevation Mean,Elevation Std,Elevation Sum,Elevation Median,Elevation Pct90,Flow Accumulation Min,Flow Accumulation Max,Flow Accumulation Range,Flow Accumulation Mean,Flow Accumulation Std,Flow Accumulation Sum,Flow Accumulation Median,Flow Accumulation Pct90,Curvature Min,Curvature Max,Curvature Range,Curvature Mean,Curvature Std,Curvature Sum,Curvature Median,Curvature Pct90,Planar Curvature Min,Planar Curvature Max,Planar Curvature Range,Planar Curvature Mean,Planar Curvature Std,Planar Curvature Sum,Planar Curvature Median,Planar Curvature Pct90,Profile Curvature Min,Profile Curvature Max,Profile Curvature Range,Profile Curvature Mean,Profile Curvature Std,Profile Curvature Sum,Profile Curvature Median,Profile Curvature Pct90
VA,Virginia Beach City,2012,10,2205,0,100,0,0,0,0,0,345.504231,139.4410372,9.95,128,6.9065,3.04,71,74,0.846,70.2,62.8,84,1.251,61.5,54.6,83,1.674,52.9,1379871,0.106471528,249.02,644.96,80,248.32,643.15,3,497.34,1288.1,28,0,16.98786163,16.98786163,0.308436661,0.660772819,425602.8033,0.094775729,0.778189063,-12.82937527,47.35764694,60.18702221,1.610544584,2.191292659,2226626.204,0.634371251,4.596948242,0,47609584,47609584,20308.98556,955645.0435,28077781800,3,136,-36746231808,43346735104,80092966912,57777.01141,1520456491,79878451587,0,872966496,-17950746624,36516519936,54467266560,41338426.63,766101773,5.72E+13,0,430979849.6,-24061188096,20431411200,44492599296,42968029.77,937380555.5,5.94E+13,0,593782521.6
VA,Alleghany County,2013,1,187,180,0,20.54451613,79.45548387,0,0,0,13.69979695,6.930343807,5.33,119,2.2601,3.07,44.3,93,2.909,41.4,35.4,99,3.498,31.9,26.4,106,3.999,22.4,1542254,0.11900108,445.46,1153.74,37,3.3,8.55,65,448.76,1162.28,39,0,55.47034836,55.47034836,15.17015264,8.202012612,23396228.59,14.92273521,26.30229454,302.3504333,1235.274536,932.9241028,622.2988956,172.658811,960876789.5,599.4020691,861.6983032,0,2835011,2835011,3824.795146,80759.68499,5905774390,2,32,-77609033728,87670710272,1.65E+11,4590513.481,9816280893,7.09E+12,317830080,11742705664,-47610392576,41584754688,89195147264,242053492.7,5818171508,3.74E+14,253009072,6628368640,-54507659264,44895068160,99402727424,237465622.9,5885213887,3.67E+14,0,6597176320
VA,Bedford County,2013,1,0,173,4.787096774,17.15032258,78.06258065,0,0,0,38.23474791,17.90247697,7.41,126,4.0035,3.41,48.8,102,3.848,45,39.3,106,4.011,35.3,29.8,109,4.176,25.6,2648546,0.204363117,753.02,1950.31,5,16.23,42.04,25,769.25,1992.35,7,0,47.25701523,47.25701523,8.008530967,6.022824917,21210962.66,6.325768471,16.65507126,162.5114136,1285.711304,1123.19989,319.234765,134.236567,845507959.8,277.3320007,481.0548401,0,11001806,11001806,2946.372226,127331.0476,7803602374,1,29,-1.10E+11,52428238848,1.63E+11,-2646559.76,5678660256,-7.01E+12,577401856,6103041536,-67398500352,34714980352,1.02E+11,128320287.2,3366611825,3.40E+14,243716352,3564319232,-42970263552,76451012608,1.19E+11,130969007.1,3392697033,3.47E+14,-189694216,4075961216
VA,Bristol City,2013,1,155,45,54.83870968,45.16129032,0,0,0,0,510.4521433,257.6042278,9.04,129,5.3024,3.74,49.3,101,4.135,45.2,39.8,105,4.352,35.4,30.4,109,4.675,25.7,43883,0.003386034,13.01,33.7,114,0.14,0.36,115,13.15,34.06,114,0,34.72688293,34.72688293,5.720944197,4.568257229,251052.1942,4.695734024,11.64276409,507.0562744,656.1451416,149.0888672,556.8780125,25.20965118,24632385.13,555.329895,590.015271,0,116568,116568,1010.194561,9156.50374,44683936,1,37,-70461063168,75342897152,1.46E+11,-80864628.5,6835522276,-3.58E+12,0,7265256960,-42240425984,34426343424,76666769408,313447378.5,3559748267,1.39E+13,93416744,4021324800,-45147045888,41481469952,86628515840,394968416.8,4285098695,1.75E+13,175491008,4948959130
VA,Buchanan County,2013,1,120,2,98.00612903,1.993870968,0,0,0,0,18.10428066,8.88469968,6.57,123,2.9704,3.6,45.1,86,2.093,43,36.5,95,2.859,33.6,27.8,97,3.533,24.3,1714816,0.132316049,502.76,1302.14,24,1.08,2.8,95,503.84,1304.94,27,0,53.1985817,53.1985817,21.8102049,8.174203363,37400488.33,23.18642616,31.31720924,247.5454712,1127.675293,880.1298218,580.8717148,116.5012545,998219328.8,581.7860107,727.4578369,0,1045879,1045879,995.2455832,22436.77739,1710314606,1,25,-1.16E+11,1.21E+11,2.37E+11,540578.1393,17282994960,9.29E+11,-833097664,22538407936,-70891315200,1.02E+11,1.73E+11,274903783.7,10860283918,4.72E+14,107615360,13392640819,-84589256704,73633832960,1.58E+11,274372394.9,9340600044,4.72E+14,731019840,10637720371
VA,Carroll County,2013,1,0,106,34.60193548,24.99677419,40.40129032,0,0,0,24.17709445,13.50923142,10.3,129,6.8843,3.42,46.5,106,4.494,42,37.1,107,4.521,32.6,27.8,109,4.638,23.2,1616392,0.124721605,474.69,1229.44,29,2.95,7.64,73,477.64,1237.08,32,0,49.58098602,49.58098602,9.764275119,6.172243703,15782896.19,8.382209778,18.33838959,336.5963135,1084.869385,748.2730713,750.8003434,115.1128109,1214198820,772.9865112,859.9356384,0,1285146,1285146,1486.68264,27621.39402,2404272086,1,26,-52965457920,57703641088,1.11E+11,1716811.95,6928200629,2.78E+12,607579072,7581014528,-39876329472,37594521600,77470851072,170015645.4,4088512035,2.75E+14,316203040,4444934144,-45356601344,44202950656,89559552000,168298944.2,4161884928,2.72E+14,-191583312,4814871296
VA,Floyd County,2013,1,210,113,32.25806452,22.2216129,45.52032258,0,0,0,15.67733965,8.017903072,9.32,129,5.9647,3.36,44.8,102,4.033,40.8,35.9,105,4.182,31.7,27,108,4.335,22.7,1295981,0.099998534,380.42,985.28,50,0.87,2.25,99,381.29,987.54,53,0,50.25725174,50.25725174,9.436870678,5.786058721,12230005.1,8.258638382,17.25566483,470.6038513,1202.99707,732.393219,788.4090087,74.73100956,1021763096,783.670166,887.6485596,0,962040,962040,1033.874286,20632.12411,1339881431,1,25,-49811046400,64599556096,1.14E+11,4043658.672,6667869198,5.24E+12,389100576,7358501888,-39886659584,39132999680,79019659264,187696466.5,3901596633,2.43E+14,295446208,4246750720,-43169972224,39363850240,82533822464,183652807.8,4036410243,2.38E+14,-52329512,4535400448
VA,Franklin County,2013,1,135,118,30.90967742,20.37935484,48.71096774,0,0,0,30.53269015,16.05070242,8,128,4.6893,3.31,49.2,99,3.641,45.6,39.7,106,4.261,35.4,30.2,111,4.887,25.3,2417646,0.186546759,690.43,1788.21,7,21.12,54.7,23,711.55,1842.91,9,0,45.75933075,45.75933075,8.300388199,6.033175544,20067400.33,6.726758003,16.80292702,202.8021393,1081.489624,878.6874847,365.5963091,115.0774098,883882454.3,339.4043427,487.1253052,0,3370016,3370016,2124.990849,47599.27005,5137475625,1,30,-46706704384,55263596544,1.02E+11,364237.9146,6261530707,8.81E+11,605641088,6705360384,-35831877632,44479819776,80311697408,141873637.4,3729065707,3.43E+14,265896200,3852504704,-41764487168,38729347072,80493834240,141513076.1,3719369913,3.42E+14,-180349200,4507634176
VA,Grayson County,2013,1,120,59,50.66806452,39.71709677,9.61483871,0,0,0,13.0977221,7.972225349,9.8,129,6.3137,3.49,45.3,109,4.582,40.7,35.9,108,4.633,31.3,26.5,109,4.677,21.8,1503419,0.116004552,442.17,1145.22,38,3.78,9.79,57,445.95,1155.01,40,0,47.65882492,47.65882492,11.6684148,6.492409124,17542516.51,10.96197414,20.63160019,620.1297607,1737.891357,1117.761597,918.4563263,182.9532121,1383703134,851.9621582,1172.87002,0,685526,685526,719.1767571,14335.60167,1083477901,1,29,-78570078208,99609116672,1.78E+11,-1914090.993,8862980899,-2.88E+12,559248064,9677411533,-51785699328,48009932800,99795632128,211366916,5160936014,3.18E+14,528238656,5492209766,-60624744448,55926194176,1.17E+11,213323839.1,5224487280,3.21E+14,-6552664.5,6142782054
VA,Loudoun County,2013,1,355,0,100,0,0,0,0,0,259.2443045,87.73254306,4.3,117,1.3722,2.93,44.1,102,4.362,39.7,36,107,4.712,31.3,27.8,108,4.953,22.8,1818527,0.140318441,515.56,1335.29,20,5.58,14.45,44,521.14,1349.75,21,0,47.2486763,47.2486763,3.767573693,3.454167071,6851434.485,2.684915066,8.206111145,3.660959244,584.6314087,580.9704494,140.7434451,64.06895785,256369955.7,130.5337219,201.8742676,0,1351270,1351270,1355.456527,29599.66179,2469019638,1,31,-74493296640,1.01E+11,1.76E+11,309310.0051,3921195746,5.63E+11,16215820,3960407552,-38274494464,39779270656,78053765120,66757795.84,2111548716,1.22E+14,46377888,2165677056,-61251391488,69382537216,1.31E+11,66557892.03,2392617885,1.21E+14,0,2256628736
VA,Montgomery County,2013,1,0,121,25.94741935,26.86129032,47.19129032,0,0,0,95.80531254,38.7936678,8.15,129,5.0911,3.06,46.4,101,3.794,42.6,36.9,104,3.835,33.1,27.5,106,3.957,23.5,1325914,0.102308179,387.01,1002.35,48,2.25,5.83,81,389.26,1008.18,50,0,46.92967606,46.92967606,11.10756011,7.661851092,14727669.45,9.46078968,22.32477016,354.6578674,1147.213867,792.5559998,617.4940968,98.91608043,818744067.9,619.6712036,735.7906555,0,6690590,6690590,4837.356644,148111.2143,6413918897,1,29,-53419225088,58634825728,1.12E+11,-102757.2617,7841797718,-1.36E+11,328429696,8836277248,-40775315456,39896354816,80671670272,231921763.5,4586818674,3.08E+14,268167864,4961253581,-43869814784,44119719936,87989534720,232030359.3,4769382841,3.08E+14,0,5389112781
VA,Pulaski County,2013,1,160,62,49.04225806,39.49129032,11.46645161,0,0,0,40.46810205,20.22116534,7.65,129,4.596,3.05,47,108,4.373,42.6,37.3,108,4.391,32.9,27.6,107,4.407,23.2,1120335,0.086445602,319.86,828.43,63,9.74,25.23,39,329.6,853.66,65,0,57.53236771,57.53236771,10.20973972,7.517364051,11438328.75,8.301354408,21.30818367,499.5924683,1124.327637,624.7351685,665.7882612,88.7214719,745905891.6,640.2854004,798.2949707,0,6691433,6691433,8671.351847,198568.7907,9714818972,1,33,-78688649216,75720048640,1.54E+11,-6305303.851,7908473361,-7.06E+12,310631840,8907626496,-38960660480,39025385472,77986045952,205977375.2,4545579733,2.31E+14,233860928,4900696883,-52446605312,65353580544,1.18E+11,212285465.2,4873547168,2.38E+14,0,5342990950
VA,Radford City,2013,1,631,111,33.77774194,21.06096774,45.16129032,0,0,0,647.3903177,244.3267776,7.91,129,4.8858,3.02,47.1,103,4,43.1,37.3,105,4.033,33.3,27.4,105,3.972,23.4,33953,0.00261983,9.87,25.56,120,0.34,0.88,108,10.21,26.44,119,0,38.27840424,38.27840424,6.789124011,5.661779808,230511.1275,5.2485919,14.91781654,519.7201538,713.5407715,193.8206177,577.5999048,32.46714905,19611249.57,579.701416,612.6377075,0,6136714,6136714,30099.73163,426226.2669,1021976188,1,33,-31649327104,41157648384,72806975488,61913031.66,5790343115,2.10E+12,0,6663863501,-22854762496,29626339328,52481101824,197470843.9,3081038242,6.70E+12,79705312,3333274778,-25452787712,30876334080,56329121792,135574361.9,3818401126,4.60E+12,29378662,4267093094
VA,Roanoke County,2013,1,660,166,4.483870968,25.06129032,70.45483871,0,0,0,143.3943417,62.00882086,7.66,127,4.5077,3.15,47.6,100,3.653,43.9,38.5,106,4.101,34.4,29.3,109,4.45,24.9,856903,0.066119059,250.52,648.84,79,0.73,1.89,101,251.25,650.73,85,0,47.01011658,47.01011658,12.07217184,7.923350001,10344680.27,10.72338486,23.5932457,241.186615,1195.661133,954.4745178,529.1355538,184.5622392,453417843.4,480.6638794,814.2740723,0,1742810,1742810,1433.789809,36969.77254,1228618789,2,29,-59036106752,62974017536,1.22E+11,4248819.191,7743229002,3.64E+12,277923328,8869294285,-41216811008,41282637824,82499448832,208274340.7,4807594188,1.78E+14,293616960,5251541709,-39777427456,40034902016,79812329472,204025588,4348538103,1.75E+14,59397044,4901496934
VA,Rockbridge County,2013,1,120,200,0,0,100,0,0,0,14.34491266,7.241199864,6.84,126,3.605,3.24,46,99,3.457,42.5,36.8,104,3.638,33.2,27.7,105,3.917,23.8,2060578,0.158995216,597.56,1547.67,11,3.41,8.83,62,600.97,1556.51,13,0,52.95746613,52.95746613,11.3063354,7.562932,23297585.98,9.661086559,22.55616131,202.8783417,1236.259399,1033.381058,491.9461882,155.0077084,1013693493,461.8126221,718.816925,0,10202037,10202037,4412.506083,132997.0666,9092312959,2,29,-89169330176,65145556992,1.54E+11,-1515093.017,6803472782,-3.12E+12,272346688,7495901184,-54531092480,48123310080,1.03E+11,193091246,4169789865,3.98E+14,259383560,4471421645,-49977458688,50289233920,1.00E+11,194614712.7,3916082049,4.01E+14,57995790,4166008064
VA,Rockingham County,2013,1,120,113,22.08580645,43.38258065,34.5316129,0,0,0,35.02852722,15.51419122,3.7,107,0.936,2.76,45.8,112,5.22,40.6,36.3,110,5.329,31,26.7,112,5.338,21.4,2957846,0.228228858,849.08,2199.11,3,4.27,11.06,52,853.35,2210.17,4,0,47.67395401,47.67395401,9.53230521,8.122193149,28195090.84,6.562282324,22.57654667,242.7329865,1335.358887,1092.6259,519.204887,194.1239143,1536818428,444.3067322,817.303009,0,4436736,4436736,2981.660831,88421.14041,8825555050,2,29,-53253308416,64703733760,1.18E+11,1529864.352,5520038922,4.53E+12,171175776,5670000128,-41283575808,39406440448,80690016256,114289101.7,3439324894,3.38E+14,144633720,3284848512,-43070287872,40695779328,83766067200,112761975.9,3144478695,3.34E+14,13058080,2959734016
VA,Salem City,2013,1,360,168,0,32.25806452,67.74193548,0,0,0,672.251726,287.6526819,7.61,128,4.5176,3.09,49.6,102,3.909,45.7,39.8,106,4.204,35.6,30.1,110,4.609,25.5,49440,0.003814815,14.44,37.4,113,0.1,0.26,117,14.54,37.66,113,0,29.06586456,29.06586456,4.221791656,3.852380927,208725.3795,3.088048577,9.434387589,292.7037354,440.65271,147.9489746,335.3196212,23.10349826,16578202.07,333.6192169,368.1474915,0,1197859,1197859,7297.546036,84970.07123,360790676,1,43,-34289657856,32256471040,66546128896,-12921900.52,4269954757,-6.39E+11,0,4557112218,-20134666240,24922439680,45057105920,123657477.3,2043019830,6.11E+12,46766356,2039731008,-19626842112,25107273728,44734115840,136582645.4,3019642103,6.75E+12,20510848,3219528550
VA,Washington County,2013,1,360,45,54.83870968,45.16129032,0,0,0,0,37.36655047,17.63955495,8.59,129,4.8872,3.7,47.8,102,3.92,43.9,38.6,106,4.499,34.1,29.3,110,4.976,24.3,1915670,0.147814043,560.97,1452.91,14,5.02,13,48,565.99,1465.91,16,0,56.39164734,56.39164734,12.25023908,8.33971886,23467415.5,10.43708324,24.25069599,400.0470886,1680.613159,1280.566071,660.5796523,144.5539841,1266783030,629.9272156,862.1008118,0,1760753,1760753,3179.782459,59679.05244,6097817945,1,29,-88738422784,1.27E+11,2.16E+11,7540424.427,11419842209,1.45E+13,270606432,12056502272,-78066417664,79270526976,1.57E+11,393025922.2,6731861853,7.54E+14,398866080,7103101594,-81699479552,61992665088,1.44E+11,385572314.4,6588824060,7.39E+14,102354520,7135558298
VA,Accomack County,2013,3,180,0,100,0,0,0,0,0,9.716798458,6.235797925,5.21,105,1.1602,4.05,49.8,19,-4.018,53.8,42.1,25,-2.813,44.9,34.4,40,-1.594,36,4097913,0.316196991,449.5,1164.2,36,860.54,2228.79,1,1310.04,3392.99,1,0,16.2040844,16.2040844,0.180350686,0.472678085,739061.4208,0,0.507402527,-2.126105547,39.73215485,41.85826039,1.637225239,3.742382408,6719751.957,0,8.715120792,0,5324367,5324367,3175.152002,109655.3593,13031947818,12,272,-25293377536,43306127360,68599504896,2759.378676,875098446.4,11325466908,0,350706880,-15466756096,22451828736,37918584832,12222497.98,419658905.1,5.02E+13,0,169065465.6,-21250611200,15943218176,37193829376,12934324.18,556090228.7,5.31E+13,0,241455043.2
KS,Cherokee County,2013,5,60,62,43.21419355,51.3,5.485806452,0,0,0,13.65269539,6.458883169,8.58,112,3.3259,5.25,74.5,24,-2.858,77.4,64.2,27,-2.318,66.5,54,35,-1.673,55.7,2012939,0.155319367,587.57,1521.799314,85,3.46,8.96,49,591.03,1530.76,85,0,36.97162247,36.97162247,0.989509982,1.228721453,1988993.234,0.650033653,2.009603882,231.5686798,319.678894,88.11021423,264.8656606,12.2962994,533158418,265.0114441,280.1691345,0,19452374,19452374,6892.156149,321609.3334,13873489907,1,34,-43002814464,54501609472,97504423936,53118.10575,2341762059,1.07E+11,16631104,1295351398,-32606484480,29716084736,62322569216,40234433.23,1149497292,8.10E+13,11188300,630188108.8,-34150578176,31400828928,65551407104,41438203.43,1490456252,8.34E+13,-14960.51074,854542118.4
KS,Crawford County,2013,5,180,21,79.26967742,20.73032258,0,0,0,0,25.46898624,11.63527114,9.17,115,3.9943,5.18,73.3,20,-3.271,76.6,63.4,26,-2.402,65.8,53.5,36,-1.531,55,2035211,0.157037886,589.76,1527.471388,84,5.26,13.62,35,595.02,1541.09,84,0,23.73009491,23.73009491,1.05798853,1.016427575,2151953.959,0.797545671,1.982811975,240.8853302,333.2746887,92.38935852,286.5870631,12.84542993,583265143.3,286.8389282,303.119812,0,524904,524904,609.4131405,10062.52455,1240284327,1,31,-52122865664,68988428288,1.21E+11,5645.888271,2319881217,11490573913,44692384,1338912640,-31974580224,38396145664,70370725888,35061992.71,1158754779,7.14E+13,21118180,687004672,-33419839488,35942920192,69362759680,36035397.67,1449821356,7.33E+13,-12279232,899958848
KS,Doniphan County,2013,5,720,184,0.940645161,14.04903226,85.01032258,0,0,0,7.635408285,3.471609582,7.62,114,3.0997,4.52,73.2,44,-1.67,74.9,62.6,46,-1.077,63.7,51.9,54,-0.58,52.5,1405604,0.108457099,393.4,1018.901323,103,4.87,12.61,40,398.27,1031.51,104,0,37.74253464,37.74253464,4.008655831,3.321975752,5619502.107,3.416298866,7.952192116,236.9120026,366.4653625,129.55336,299.9986416,27.98664782,421679290.6,304.5056458,333.5392151,0,947922,947922,847.5199843,20556.94105,1191277480,1,32,-66497323008,75391778816,1.42E+11,-72117.0184,5449668161,-1.01E+11,18628418,4967408077,-45467504640,46442086400,91909591040,47788031.41,3051900517,6.72E+13,8156405.25,2723911706,-52011327488,46853378048,98864705536,48446959.48,3174450611,6.81E+13,0,2711380915
KS,Douglas County,2013,5,60,196,0,4.061935484,95.62451613,0.313548387,0,0,93.31494904,38.95599971,6.63,105,1.8666,4.76,74.4,52,-0.752,75.2,63.8,57,-0.5,64.3,53.2,56,-0.231,53.4,1654092,0.127630556,455.87,1180.69788,101,18.77,48.61,5,474.64,1229.31,100,0,27.18739128,27.18739128,2.355536788,2.3348268,3896274.557,1.70417732,5.269273615,235.2426147,364.9827881,129.7401733,295.5255079,29.20018539,488826378.5,298.8008728,332.4656342,0,99125680,99125680,73055.50814,2625244.328,1.21E+11,1,44,-42674384896,58717761536,1.01E+11,167119.5395,2919874538,2.76E+11,27290040,2290979072,-31357210624,28393478144,59750688768,22306609.65,1503761411,3.69E+13,4643997.25,1209757517,-34106808320,27739944960,61846753280,22441809.88,1863738352,3.71E+13,0,1492262131
KS,Montgomery County,2013,5,356,231,0,0,68.96677419,31.03322581,0,0,20.41331571,9.813136731,8.67,114,3.5338,5.14,75.9,36,-1.855,77.8,64.8,33,-2.067,66.9,53.6,24,-2.381,56,2219393,0.17124946,643.53,1666.735049,76,7.95,20.59,21,651.48,1687.33,76,0,33.23989105,33.23989105,1.618406191,1.901396607,3589309.343,1.02022779,3.649112749,206.2576599,336.6865234,130.4288635,253.1311061,19.49708056,561797404.9,252.3059082,279.0963745,0,11299895,11299895,14044.63095,343771.1412,31170555620,1,40,-58741374976,65417900032,1.24E+11,-218766.5056,2317905893,-4.86E+11,24244628,1569810048,-49269297152,41592082432,90861379584,26419109.16,1155964711,5.86E+13,17534390,845488780.8,-43211689984,37177139200,80388829184,26911093.13,1525129334,5.97E+13,0,954682585.6
KS,Nemaha County,2013,5,180,109,9.922580645,70.72258065,19.35483871,0,0,0,5.416080801,2.453121814,9.52,122,4.9987,4.52,72.5,40,-2.061,74.6,61.2,46,-1.328,62.5,49.9,51,-0.596,50.5,2539438,0.19594429,717.43,1858.13517,64,2.01,5.21,60,719.44,1863.34,63,0,23.30120659,23.30120659,2.569482686,1.522932837,6520869.133,2.381168604,4.450088501,303.4151001,432.407196,128.9920959,381.5002833,22.55000155,968796316.5,385.2398376,407.6780792,0,1121472,1121472,651.0049672,15275.84195,1653186752,1,26,-48991752192,37514153984,86505906176,53466.77378,2552362807,1.36E+11,103306640,2427797043,-26510213120,22762172416,49272385536,11148378.14,1465621574,2.83E+13,34071376,1436533734,-29005201408,32123475968,61128677376,11253703.86,1452650313,2.86E+13,-51959948,1322762022
KS,Neosho County,2013,5,205,142,0.451612903,59.92451613,36.38193548,3.241935484,0,0,10.94776374,5.137423403,7.86,106,2.612,5.25,73.4,20,-3.422,76.8,63.5,29,-2.357,65.9,53.6,40,-1.278,54.9,1977815,0.152609182,571.47,1480.100505,91,6.32,16.37,29,577.79,1496.47,89,0,22.74897766,22.74897766,1.117135784,1.045178073,2209487.91,0.876516402,2.155455637,249.6000061,336.0804749,86.48046875,288.8214739,14.95006229,571235443.4,289.2287292,308.7716858,0,16691167,16691167,23524.40839,596413.2005,46526927788,1,32,-42303082496,50701529088,93004611584,-167656.478,1847246469,-3.32E+11,41409668,1205507840,-24713209856,26068826112,50782035968,16460871.22,886335040,3.26E+13,20376272,640995238.4,-28041924608,25677524992,53719449600,17123270.87,1198475711,3.39E+13,-8889801,735012339.2
KS,Ottawa County,2013,5,180,174,0,40.16709677,45.15806452,14.67483871,0,0,3.23513039,1.490172569,7.29,114,3.1262,4.16,75.2,62,0.08,75.1,63.1,61,-0.31,63.4,51,54,-0.69,51.7,2522427,0.194631713,720.73,1866.682131,57,0.6,1.55,79,721.33,1868.24,58,0,24.59140968,24.59140968,1.80304995,1.56755606,4548061.877,1.475677729,3.719739294,355.1399231,501.4413757,146.3014526,408.3895019,23.22129102,1030132706,406.2412415,437.8202942,0,23727502,23727502,42920.12432,909445.8676,1.08E+11,1,33,-45777575936,45562896384,91340472320,7230.99388,2302467450,18239654200,32194336,1862011264,-23502446592,21474938880,44977385472,35620627.38,1242076247,8.99E+13,23517422,1087368038,-30268788736,30053711872,60322500608,35803169.61,1394594958,9.03E+13,0,1079815424
KS,Sedgwick County,2013,5,98,310,0,0,0,89.88129032,10.11870968,0,193.7710676,81.9162002,5.5,94,1.2047,4.3,75.6,41,-1.484,77.1,64.4,50,-0.898,65.3,53.2,54,-0.296,53.5,3459782,0.266958488,997.51,2583.53904,16,11.61,30.07,15,1009.12,2613.61,16,0,16.57667923,16.57667923,0.693362282,0.695272304,2398882.343,0.507374316,1.461465001,368.426239,472.2496643,103.8234253,414.7808086,18.43710567,1435051175,414.4387665,439.8831482,0,53243304,53243304,46364.35215,1451460.97,1.60E+11,1,41,-30039965696,48923643904,78963609600,-103050.7502,1522157895,-3.57E+11,-7158691.5,1129886720,-22543413248,28777865216,51321278464,30399204.35,740631639.2,1.05E+14,0,575887686.4,-25112326144,27296684032,52409010176,30972619.92,969093169.9,1.07E+14,10564899.5,710834873.6
KS,Shawnee County,2013,5,60,190,0,12.16903226,86.17612903,1.65483871,0,0,124.1202504,55.29795113,6.1,101,1.4028,4.7,74.2,48,-1.29,75.5,63.4,55,-0.646,64,52.6,63,0.001,52.6,1940808,0.149753704,544.02,1409.005332,94,11.71,30.33,14,555.73,1439.33,95,0,29.55124474,29.55124474,2.196351822,1.932602413,4262697.186,1.819554985,4.453935862,254.1199493,393.9006653,139.7807159,307.6943782,24.22121212,597175710.7,307.2252808,340.4665314,0,92531800,92531800,81786.54786,2693903.156,1.59E+11,1,35,-42275078144,53946871808,96221949952,-128128.1587,2881918692,-2.49E+11,58416504,2286470144,-26551482368,29129201664,55680684032,24552703.76,1468857169,4.77E+13,20552720,1228062157,-30227261440,26715901952,56943163392,25108465.46,1835275904,4.87E+13,-14636210,1448519462
